frame_number,landmark,x,y,z
15,RIGHT_PINKY_TIP,0.4715685248374939,0.6241428852081299,-0.059454720467329025
15,LEFT_EYE_INNER,0.5140978693962097,0.2494698464870453,-0.5958412885665894
15,LEFT_EYE,0.5245419144630432,0.2492711842060089,-0.5959058403968811
15,LEFT_EYE_OUTER,0.5327975749969482,0.24966835975646973,-0.5957525968551636
15,RIGHT_EYE_INNER,0.478851318359375,0.25132784247398376,-0.5946673154830933
15,RIGHT_EYE,0.46688610315322876,0.2517097294330597,-0.5947252511978149
15,RIGHT_EYE_OUTER,0.45837515592575073,0.2523660957813263,-0.5950815081596375
15,LEFT_EAR,0.5491269826889038,0.2698388397693634,-0.36817628145217896
15,RIGHT_EAR,0.44924792647361755,0.27112531661987305,-0.3562166094779968
15,MOUTH_LEFT,0.5150982141494751,0.34249475598335266,-0.5431540012359619
15,MOUTH_RIGHT,0.4729447364807129,0.34307441115379333,-0.5400992631912231
15,LEFT_SHOULDER,0.6176822185516357,0.5324040055274963,-0.2458747923374176
15,RIGHT_SHOULDER,0.38234472274780273,0.5100195407867432,-0.24157878756523132
15,LEFT_ELBOW,0.6361057758331299,0.8908982276916504,-0.24846050143241882
15,RIGHT_ELBOW,0.32581251859664917,0.8816075921058655,-0.5330540537834167
15,LEFT_WRIST,0.5922538042068481,1.089439868927002,-0.4436398446559906
15,RIGHT_WRIST,0.407139390707016,0.5898982286453247,-0.9946703910827637
15,LEFT_PINKY,0.5915972590446472,1.2131927013397217,-0.4983075261116028
15,RIGHT_PINKY,0.44995078444480896,0.5714219212532043,-1.0903170108795166
15,LEFT_INDEX,0.5731189846992493,1.1857060194015503,-0.5223481059074402
15,RIGHT_INDEX,0.4640524387359619,0.5326051115989685,-1.0608222484588623
15,LEFT_THUMB,0.5667380094528198,1.1489253044128418,-0.4576515257358551
15,RIGHT_THUMB,0.45618724822998047,0.5335766673088074,-0.9915367364883423
15,LEFT_HIP,0.5739455223083496,1.0476669073104858,-0.015836669132113457
15,RIGHT_HIP,0.4312118887901306,1.083188772201538,0.01711505651473999
16,LEFT_WRIST,0,0,0
16,LEFT_THUMB_CMC,0,0,0
16,LEFT_THUMB_MCP,0,0,0
16,LEFT_THUMB_IP,0,0,0
16,LEFT_THUMB_TIP,0,0,0
16,LEFT_INDEX_FINGER_MCP,0,0,0
16,LEFT_INDEX_FINGER_PIP,0,0,0
16,LEFT_INDEX_FINGER_DIP,0,0,0
16,LEFT_INDEX_FINGER_TIP,0,0,0
16,LEFT_MIDDLE_FINGER_MCP,0,0,0
16,LEFT_MIDDLE_FINGER_PIP,0,0,0
16,LEFT_MIDDLE_FINGER_DIP,0,0,0
16,LEFT_MIDDLE_FINGER_TIP,0,0,0
16,LEFT_RING_FINGER_MCP,0,0,0
16,LEFT_RING_FINGER_PIP,0,0,0
16,LEFT_RING_FINGER_DIP,0,0,0
16,LEFT_RING_FINGER_TIP,0,0,0
16,LEFT_PINKY_MCP,0,0,0
16,LEFT_PINKY_PIP,0,0,0
16,LEFT_PINKY_DIP,0,0,0
16,LEFT_PINKY_TIP,0,0,0
16,RIGHT_WRIST,0.399874210357666,0.5564166307449341,3.339493162002327e-07
16,RIGHT_THUMB_CMC,0.43009665608406067,0.5478360056877136,0.0008138666162267327
16,RIGHT_THUMB_MCP,0.4599002003669739,0.5416136384010315,-0.004071464296430349
16,RIGHT_THUMB_IP,0.4824197590351105,0.5512022972106934,-0.010201476514339447
16,RIGHT_THUMB_TIP,0.5005049705505371,0.5619825124740601,-0.017432929947972298
16,RIGHT_INDEX_FINGER_MCP,0.45743030309677124,0.4802258014678955,-0.014118119142949581
16,RIGHT_INDEX_FINGER_PIP,0.4864940643310547,0.47276702523231506,-0.026266340166330338
16,RIGHT_INDEX_FINGER_DIP,0.5075472593307495,0.4735027551651001,-0.03507976979017258
16,RIGHT_INDEX_FINGER_TIP,0.5245336890220642,0.47716841101646423,-0.041277941316366196
16,RIGHT_MIDDLE_FINGER_MCP,0.44684404134750366,0.482920378446579,-0.022957589477300644
16,RIGHT_MIDDLE_FINGER_PIP,0.4794047474861145,0.46811556816101074,-0.03524031117558479
16,RIGHT_MIDDLE_FINGER_DIP,0.5029370188713074,0.4696999490261078,-0.044239819049835205
16,RIGHT_MIDDLE_FINGER_TIP,0.5211108922958374,0.4758468270301819,-0.05082971230149269
16,RIGHT_RING_FINGER_MCP,0.43540525436401367,0.500403106212616,-0.03143727406859398
16,RIGHT_RING_FINGER_PIP,0.46496206521987915,0.4888478219509125,-0.04566439986228943
16,RIGHT_RING_FINGER_DIP,0.48789486289024353,0.48852449655532837,-0.05574570223689079
16,RIGHT_RING_FINGER_TIP,0.5056496858596802,0.49035799503326416,-0.06261821836233139
16,RIGHT_PINKY_MCP,0.42454320192337036,0.5284096002578735,-0.039111193269491196
16,RIGHT_PINKY_PIP,0.44811758399009705,0.5422139763832092,-0.05140245333313942
16,RIGHT_PINKY_DIP,0.4642418920993805,0.5527565479278564,-0.05779790133237839
16,RIGHT_PINKY_TIP,0.47690948843955994,0.5612470507621765,-0.06252757459878922
16,LEFT_EYE_INNER,0.5118922591209412,0.2493554800748825,-0.5245366096496582
16,LEFT_EYE,0.5227516889572144,0.24902337789535522,-0.5245881676673889
16,LEFT_EYE_OUTER,0.5309314727783203,0.24943126738071442,-0.5244479775428772
16,RIGHT_EYE_INNER,0.476412832736969,0.25129005312919617,-0.5208701491355896
16,RIGHT_EYE,0.46472373604774475,0.2516339123249054,-0.5209455490112305
16,RIGHT_EYE_OUTER,0.45680132508277893,0.25227659940719604,-0.5213174223899841
16,LEFT_EAR,0.547505795955658,0.26954835653305054,-0.30956315994262695
16,RIGHT_EAR,0.4474245607852936,0.2710738778114319,-0.28537052869796753
16,MOUTH_LEFT,0.5141198039054871,0.342411607503891,-0.4770139753818512
16,MOUTH_RIGHT,0.4714687466621399,0.34323298931121826,-0.47062283754348755
16,LEFT_SHOULDER,0.6173204183578491,0.5321792960166931,-0.20869967341423035
16,RIGHT_SHOULDER,0.3838016092777252,0.5096436142921448,-0.18364600837230682
16,LEFT_ELBOW,0.6368989944458008,0.8908185362815857,-0.22799262404441833
16,RIGHT_ELBOW,0.32421228289604187,0.881007730960846,-0.5192244648933411
16,LEFT_WRIST,0.5925073027610779,1.089460849761963,-0.4030056893825531
16,RIGHT_WRIST,0.405341774225235,0.5642493963241577,-0.9290643930435181
16,LEFT_PINKY,0.5930753946304321,1.2185063362121582,-0.4571177363395691
16,RIGHT_PINKY,0.4495636820793152,0.5325724482536316,-1.0225915908813477
16,LEFT_INDEX,0.5732175707817078,1.1939702033996582,-0.4771891236305237
16,RIGHT_INDEX,0.45819005370140076,0.4999336302280426,-0.9973737597465515
16,LEFT_THUMB,0.5664876699447632,1.15776789188385,-0.41600099205970764
16,RIGHT_THUMB,0.4513610005378723,0.5086144804954529,-0.9263895153999329
16,LEFT_HIP,0.5758609771728516,1.0480910539627075,-0.01677149161696434
16,RIGHT_HIP,0.4305265545845032,1.0895249843597412,0.018129419535398483
17,LEFT_WRIST,0,0,0
17,LEFT_THUMB_CMC,0,0,0
17,LEFT_THUMB_MCP,0,0,0
17,LEFT_THUMB_IP,0,0,0
17,LEFT_THUMB_TIP,0,0,0
17,LEFT_INDEX_FINGER_MCP,0,0,0
17,LEFT_INDEX_FINGER_PIP,0,0,0
17,LEFT_INDEX_FINGER_DIP,0,0,0
17,LEFT_INDEX_FINGER_TIP,0,0,0
17,LEFT_MIDDLE_FINGER_MCP,0,0,0
17,LEFT_MIDDLE_FINGER_PIP,0,0,0
17,LEFT_MIDDLE_FINGER_DIP,0,0,0
17,LEFT_MIDDLE_FINGER_TIP,0,0,0
17,LEFT_RING_FINGER_MCP,0,0,0
17,LEFT_RING_FINGER_PIP,0,0,0
17,LEFT_RING_FINGER_DIP,0,0,0
17,LEFT_RING_FINGER_TIP,0,0,0
17,LEFT_PINKY_MCP,0,0,0
17,LEFT_PINKY_PIP,0,0,0
17,LEFT_PINKY_DIP,0,0,0
17,LEFT_PINKY_TIP,0,0,0
17,RIGHT_WRIST,0.4043498635292053,0.5252344012260437,2.3517151248597656e-07
17,RIGHT_THUMB_CMC,0.43447595834732056,0.5189778804779053,0.001473308657296002
17,RIGHT_THUMB_MCP,0.4629906117916107,0.509418249130249,-0.002483315533027053
17,RIGHT_THUMB_IP,0.4852770268917084,0.5180343389511108,-0.008332530967891216
17,RIGHT_THUMB_TIP,0.501969039440155,0.5302455425262451,-0.014677824452519417
17,RIGHT_INDEX_FINGER_MCP,0.4605107307434082,0.4417957365512848,-0.009132803417742252
17,RIGHT_INDEX_FINGER_PIP,0.4908043444156647,0.42809057235717773,-0.019008463248610497
17,RIGHT_INDEX_FINGER_DIP,0.5107978582382202,0.4306005537509918,-0.02614193968474865
17,RIGHT_INDEX_FINGER_TIP,0.5260503888130188,0.437089741230011,-0.03105670027434826
17,RIGHT_MIDDLE_FINGER_MCP,0.4514630138874054,0.44194427132606506,-0.01770191825926304
17,RIGHT_MIDDLE_FINGER_PIP,0.48339852690696716,0.4237598776817322,-0.027261298149824142
17,RIGHT_MIDDLE_FINGER_DIP,0.5064975023269653,0.42703333497047424,-0.03424656018614769
17,RIGHT_MIDDLE_FINGER_TIP,0.5238179564476013,0.4371432960033417,-0.039124492555856705
17,RIGHT_RING_FINGER_MCP,0.4413622319698334,0.45793870091438293,-0.026187347248196602
17,RIGHT_RING_FINGER_PIP,0.4704205095767975,0.4430338740348816,-0.03862243890762329
17,RIGHT_RING_FINGER_DIP,0.4944254457950592,0.44166991114616394,-0.04787510260939598
17,RIGHT_RING_FINGER_TIP,0.5128722786903381,0.4453110098838806,-0.054084256291389465
17,RIGHT_PINKY_MCP,0.4328921437263489,0.48614004254341125,-0.03399321064352989
17,RIGHT_PINKY_PIP,0.4586719870567322,0.5044772624969482,-0.044662777334451675
17,RIGHT_PINKY_DIP,0.4761289656162262,0.5204120874404907,-0.04957134276628494
17,RIGHT_PINKY_TIP,0.488992303609848,0.535407304763794,-0.05298786610364914
17,LEFT_EYE_INNER,0.5103355050086975,0.24894939363002777,-0.45590823888778687
17,LEFT_EYE,0.5212478637695312,0.2484424114227295,-0.45597225427627563
17,LEFT_EYE_OUTER,0.5293771624565125,0.24883770942687988,-0.455852746963501
17,RIGHT_EYE_INNER,0.4748361110687256,0.2509692311286926,-0.45123904943466187
17,RIGHT_EYE,0.46343573927879333,0.25128883123397827,-0.45129886269569397
17,RIGHT_EYE_OUTER,0.4556291997432709,0.25194957852363586,-0.4516637325286865
17,LEFT_EAR,0.5458611249923706,0.2691792845726013,-0.2514919638633728
17,RIGHT_EAR,0.4464088976383209,0.2709499001502991,-0.22148463129997253
17,MOUTH_LEFT,0.5130978226661682,0.34216150641441345,-0.4115457534790039
17,MOUTH_RIGHT,0.4707314074039459,0.34323370456695557,-0.4035690426826477
17,LEFT_SHOULDER,0.6171244382858276,0.5316137671470642,-0.16508589684963226
17,RIGHT_SHOULDER,0.3843216896057129,0.5090649127960205,-0.12947382032871246
17,LEFT_ELBOW,0.6374260187149048,0.8901739120483398,-0.19001726806163788
17,RIGHT_ELBOW,0.3229174315929413,0.8787120580673218,-0.42170533537864685
17,LEFT_WRIST,0.5939669609069824,1.0872607231140137,-0.34963542222976685
17,RIGHT_WRIST,0.4063338339328766,0.5387823581695557,-0.8205537796020508
17,LEFT_PINKY,0.5957810282707214,1.2175562381744385,-0.4031403660774231
17,RIGHT_PINKY,0.448770135641098,0.4918818175792694,-0.910871684551239
17,LEFT_INDEX,0.5747035145759583,1.194259524345398,-0.4209515452384949
17,RIGHT_INDEX,0.45606356859207153,0.45792320370674133,-0.8628922700881958
17,LEFT_THUMB,0.5673859715461731,1.1582462787628174,-0.36209478974342346
17,RIGHT_THUMB,0.4497930407524109,0.47680991888046265,-0.8110669851303101
17,LEFT_HIP,0.5769213438034058,1.0750231742858887,-0.0178022850304842
17,RIGHT_HIP,0.4290989935398102,1.0925990343093872,0.019237643107771873
18,LEFT_WRIST,0,0,0
18,LEFT_THUMB_CMC,0,0,0
18,LEFT_THUMB_MCP,0,0,0
18,LEFT_THUMB_IP,0,0,0
18,LEFT_THUMB_TIP,0,0,0
18,LEFT_INDEX_FINGER_MCP,0,0,0
18,LEFT_INDEX_FINGER_PIP,0,0,0
18,LEFT_INDEX_FINGER_DIP,0,0,0
18,LEFT_INDEX_FINGER_TIP,0,0,0
18,LEFT_MIDDLE_FINGER_MCP,0,0,0
18,LEFT_MIDDLE_FINGER_PIP,0,0,0
18,LEFT_MIDDLE_FINGER_DIP,0,0,0
18,LEFT_MIDDLE_FINGER_TIP,0,0,0
18,LEFT_RING_FINGER_MCP,0,0,0
18,LEFT_RING_FINGER_PIP,0,0,0
18,LEFT_RING_FINGER_DIP,0,0,0
18,LEFT_RING_FINGER_TIP,0,0,0
18,LEFT_PINKY_MCP,0,0,0
18,LEFT_PINKY_PIP,0,0,0
18,LEFT_PINKY_DIP,0,0,0
18,LEFT_PINKY_TIP,0,0,0
18,RIGHT_WRIST,0.4128599166870117,0.5117704272270203,2.2411268219002523e-07
18,RIGHT_THUMB_CMC,0.4434731602668762,0.5115450024604797,0.000892762909643352
18,RIGHT_THUMB_MCP,0.46953466534614563,0.5005819201469421,-0.004254455212503672
18,RIGHT_THUMB_IP,0.48985955119132996,0.5065256357192993,-0.011508053168654442
18,RIGHT_THUMB_TIP,0.5069093704223633,0.5186725854873657,-0.019549239426851273
18,RIGHT_INDEX_FINGER_MCP,0.4668325185775757,0.42680954933166504,-0.010680770501494408
18,RIGHT_INDEX_FINGER_PIP,0.49479666352272034,0.40491849184036255,-0.023326268419623375
18,RIGHT_INDEX_FINGER_DIP,0.5150375366210938,0.4075566828250885,-0.032801155000925064
18,RIGHT_INDEX_FINGER_TIP,0.5301083922386169,0.4169410765171051,-0.03916783258318901
18,RIGHT_MIDDLE_FINGER_MCP,0.45683109760284424,0.4239635765552521,-0.0202629491686821
18,RIGHT_MIDDLE_FINGER_PIP,0.48709696531295776,0.3975922763347626,-0.0327155739068985
18,RIGHT_MIDDLE_FINGER_DIP,0.5102790594100952,0.4020083546638489,-0.041756708174943924
18,RIGHT_MIDDLE_FINGER_TIP,0.526872456073761,0.41421377658843994,-0.04767056554555893
18,RIGHT_RING_FINGER_MCP,0.4450207054615021,0.4366057217121124,-0.029896240681409836
18,RIGHT_RING_FINGER_PIP,0.4730531573295593,0.41468214988708496,-0.04424373060464859
18,RIGHT_RING_FINGER_DIP,0.4963397979736328,0.41428834199905396,-0.05425780639052391
18,RIGHT_RING_FINGER_TIP,0.5136809945106506,0.41875433921813965,-0.06078921630978584
18,RIGHT_PINKY_MCP,0.43420761823654175,0.4624396562576294,-0.038944363594055176
18,RIGHT_PINKY_PIP,0.45640772581100464,0.47437894344329834,-0.05135468766093254
18,RIGHT_PINKY_DIP,0.4722525477409363,0.487311452627182,-0.056873999536037445
18,RIGHT_PINKY_TIP,0.4836069345474243,0.49992018938064575,-0.06055661290884018
18,LEFT_EYE_INNER,0.5085106492042542,0.24889007210731506,-0.5078524947166443
18,LEFT_EYE,0.5194106698036194,0.2483183592557907,-0.5078941583633423
18,LEFT_EYE_OUTER,0.5276386141777039,0.24864132702350616,-0.507783055305481
18,RIGHT_EYE_INNER,0.47308388352394104,0.25096595287323,-0.5029195547103882
18,RIGHT_EYE,0.46213498711586,0.2512756288051605,-0.5030065178871155
18,RIGHT_EYE_OUTER,0.45430150628089905,0.2519207000732422,-0.5033712983131409
18,LEFT_EAR,0.5438118577003479,0.2689952254295349,-0.29925936460494995
18,RIGHT_EAR,0.44580650329589844,0.2708111107349396,-0.269117146730423
18,MOUTH_LEFT,0.5119463205337524,0.3421986699104309,-0.46018123626708984
18,MOUTH_RIGHT,0.470191091299057,0.34383341670036316,-0.4521706998348236
18,LEFT_SHOULDER,0.6169425845146179,0.531599760055542,-0.19912299513816833
18,RIGHT_SHOULDER,0.38451191782951355,0.508841335773468,-0.16845731437206268
18,LEFT_ELBOW,0.6375095248222351,0.8896857500076294,-0.2187083661556244
18,RIGHT_ELBOW,0.32266589999198914,0.866259753704071,-0.43448972702026367
18,LEFT_WRIST,0.5939185619354248,1.108353614807129,-0.3718412220478058
18,RIGHT_WRIST,0.40690240263938904,0.5211239457130432,-0.8413775563240051
18,LEFT_PINKY,0.593855619430542,1.21596360206604,-0.4217187464237213
18,RIGHT_PINKY,0.44822511076927185,0.4729112982749939,-0.933485209941864
18,LEFT_INDEX,0.5725277662277222,1.1921751499176025,-0.43705883622169495
18,RIGHT_INDEX,0.45451077818870544,0.4352703392505646,-0.8886052966117859
18,LEFT_THUMB,0.5650994181632996,1.1564582586288452,-0.38253140449523926
18,RIGHT_THUMB,0.4485604763031006,0.45561158657073975,-0.8195739984512329
18,LEFT_HIP,0.5765659213066101,1.0876575708389282,-0.019811581820249557
18,RIGHT_HIP,0.4271298944950104,1.0924142599105835,0.021261055022478104
19,LEFT_WRIST,0,0,0
19,LEFT_THUMB_CMC,0,0,0
19,LEFT_THUMB_MCP,0,0,0
19,LEFT_THUMB_IP,0,0,0
19,LEFT_THUMB_TIP,0,0,0
19,LEFT_INDEX_FINGER_MCP,0,0,0
19,LEFT_INDEX_FINGER_PIP,0,0,0
19,LEFT_INDEX_FINGER_DIP,0,0,0
19,LEFT_INDEX_FINGER_TIP,0,0,0
19,LEFT_MIDDLE_FINGER_MCP,0,0,0
19,LEFT_MIDDLE_FINGER_PIP,0,0,0
19,LEFT_MIDDLE_FINGER_DIP,0,0,0
19,LEFT_MIDDLE_FINGER_TIP,0,0,0
19,LEFT_RING_FINGER_MCP,0,0,0
19,LEFT_RING_FINGER_PIP,0,0,0
19,LEFT_RING_FINGER_DIP,0,0,0
19,LEFT_RING_FINGER_TIP,0,0,0
19,LEFT_PINKY_MCP,0,0,0
19,LEFT_PINKY_PIP,0,0,0
19,LEFT_PINKY_DIP,0,0,0
19,LEFT_PINKY_TIP,0,0,0
19,RIGHT_WRIST,0.4137447774410248,0.5032666325569153,3.1186141313810367e-07
19,RIGHT_THUMB_CMC,0.44813910126686096,0.5015178322792053,-0.0004171565524302423
19,RIGHT_THUMB_MCP,0.4729132652282715,0.4908737540245056,-0.006044621113687754
19,RIGHT_THUMB_IP,0.4927043616771698,0.4980396032333374,-0.013569023460149765
19,RIGHT_THUMB_TIP,0.5104315876960754,0.5097793340682983,-0.021916763857007027
19,RIGHT_INDEX_FINGER_MCP,0.4679834246635437,0.416072279214859,-0.007375237997621298
19,RIGHT_INDEX_FINGER_PIP,0.49432018399238586,0.39792579412460327,-0.020424140617251396
19,RIGHT_INDEX_FINGER_DIP,0.514683187007904,0.3965035676956177,-0.03091396391391754
19,RIGHT_INDEX_FINGER_TIP,0.5312672257423401,0.40139639377593994,-0.038069240748882294
19,RIGHT_MIDDLE_FINGER_MCP,0.45800331234931946,0.4131186008453369,-0.016150033101439476
19,RIGHT_MIDDLE_FINGER_PIP,0.48893487453460693,0.3853185772895813,-0.028762001544237137
19,RIGHT_MIDDLE_FINGER_DIP,0.5123071670532227,0.3861348628997803,-0.03880814462900162
19,RIGHT_MIDDLE_FINGER_TIP,0.5308881998062134,0.39401158690452576,-0.045125290751457214
19,RIGHT_RING_FINGER_MCP,0.44701507687568665,0.4267629384994507,-0.025378897786140442
19,RIGHT_RING_FINGER_PIP,0.47688183188438416,0.40038061141967773,-0.03950772061944008
19,RIGHT_RING_FINGER_DIP,0.49921348690986633,0.39687931537628174,-0.04996108263731003
19,RIGHT_RING_FINGER_TIP,0.5174906253814697,0.39793965220451355,-0.056302301585674286
19,RIGHT_PINKY_MCP,0.4371999204158783,0.4537365138530731,-0.03425635024905205
19,RIGHT_PINKY_PIP,0.4573826789855957,0.4558800160884857,-0.047995712608098984
19,RIGHT_PINKY_DIP,0.47304072976112366,0.45865699648857117,-0.0552557148039341
19,RIGHT_PINKY_TIP,0.4865187406539917,0.462239533662796,-0.059541214257478714
19,LEFT_EYE_INNER,0.5072542428970337,0.24867357313632965,-0.5223492383956909
19,LEFT_EYE,0.5182070732116699,0.24803674221038818,-0.5223675966262817
19,LEFT_EYE_OUTER,0.52653968334198,0.24827805161476135,-0.5222766399383545
19,RIGHT_EYE_INNER,0.471912682056427,0.25087717175483704,-0.515907883644104
19,RIGHT_EYE,0.4612904191017151,0.2511337399482727,-0.5159953832626343
19,RIGHT_EYE_OUTER,0.45351362228393555,0.25173887610435486,-0.5163514614105225
19,LEFT_EAR,0.5425860285758972,0.2686190605163574,-0.316432386636734
19,RIGHT_EAR,0.4457073211669922,0.27061620354652405,-0.27997106313705444
19,MOUTH_LEFT,0.5115276575088501,0.342190146446228,-0.47409573197364807
19,MOUTH_RIGHT,0.4700196385383606,0.34384885430336,-0.4641795754432678
19,LEFT_SHOULDER,0.6168652176856995,0.5316091775894165,-0.2142818719148636
19,RIGHT_SHOULDER,0.38488370180130005,0.5085257291793823,-0.17758867144584656
19,LEFT_ELBOW,0.6375475525856018,0.8889078497886658,-0.23332616686820984
19,RIGHT_ELBOW,0.3224833011627197,0.8518911600112915,-0.44797593355178833
19,LEFT_WRIST,0.5922073125839233,1.115485668182373,-0.38142961263656616
19,RIGHT_WRIST,0.40725451707839966,0.5091375708580017,-0.8446866273880005
19,LEFT_PINKY,0.5898662805557251,1.2152156829833984,-0.4293331205844879
19,RIGHT_PINKY,0.4480821490287781,0.4604947865009308,-0.9357174038887024
19,LEFT_INDEX,0.5685011148452759,1.1905403137207031,-0.4432760775089264
19,RIGHT_INDEX,0.45413002371788025,0.4228290915489197,-0.895668625831604
19,LEFT_THUMB,0.5612446069717407,1.154916524887085,-0.39125651121139526
19,RIGHT_THUMB,0.4482594132423401,0.44276565313339233,-0.8275696039199829
19,LEFT_HIP,0.5745928883552551,1.0906602144241333,-0.0218273364007473
19,RIGHT_HIP,0.42494988441467285,1.090036392211914,0.023231906816363335
20,LEFT_WRIST,0,0,0
20,LEFT_THUMB_CMC,0,0,0
20,LEFT_THUMB_MCP,0,0,0
20,LEFT_THUMB_IP,0,0,0
20,LEFT_THUMB_TIP,0,0,0
20,LEFT_INDEX_FINGER_MCP,0,0,0
20,LEFT_INDEX_FINGER_PIP,0,0,0
20,LEFT_INDEX_FINGER_DIP,0,0,0
20,LEFT_INDEX_FINGER_TIP,0,0,0
20,LEFT_MIDDLE_FINGER_MCP,0,0,0
20,LEFT_MIDDLE_FINGER_PIP,0,0,0
20,LEFT_MIDDLE_FINGER_DIP,0,0,0
20,LEFT_MIDDLE_FINGER_TIP,0,0,0
20,LEFT_RING_FINGER_MCP,0,0,0
20,LEFT_RING_FINGER_PIP,0,0,0
20,LEFT_RING_FINGER_DIP,0,0,0
20,LEFT_RING_FINGER_TIP,0,0,0
20,LEFT_PINKY_MCP,0,0,0
20,LEFT_PINKY_PIP,0,0,0
20,LEFT_PINKY_DIP,0,0,0
20,LEFT_PINKY_TIP,0,0,0
20,RIGHT_WRIST,0.4175599217414856,0.49461305141448975,3.077790609040676e-07
20,RIGHT_THUMB_CMC,0.4520653188228607,0.4932186007499695,-0.0007439516484737396
20,RIGHT_THUMB_MCP,0.475911945104599,0.48190417885780334,-0.006551350932568312
20,RIGHT_THUMB_IP,0.4951728582382202,0.48719459772109985,-0.014141476713120937
20,RIGHT_THUMB_TIP,0.5121991038322449,0.49751028418540955,-0.022420629858970642
20,RIGHT_INDEX_FINGER_MCP,0.4703204333782196,0.40295571088790894,-0.007074678782373667
20,RIGHT_INDEX_FINGER_PIP,0.49609827995300293,0.38695621490478516,-0.019634468480944633
20,RIGHT_INDEX_FINGER_DIP,0.5161154866218567,0.3861033022403717,-0.029918180778622627
20,RIGHT_INDEX_FINGER_TIP,0.532694935798645,0.3911478519439697,-0.036825910210609436
20,RIGHT_MIDDLE_FINGER_MCP,0.4604041576385498,0.3994966745376587,-0.015265312045812607
20,RIGHT_MIDDLE_FINGER_PIP,0.49151352047920227,0.37224966287612915,-0.026993446052074432
20,RIGHT_MIDDLE_FINGER_DIP,0.5143667459487915,0.37373584508895874,-0.036029454320669174
20,RIGHT_MIDDLE_FINGER_TIP,0.532884418964386,0.38302263617515564,-0.041644614189863205
20,RIGHT_RING_FINGER_MCP,0.4503161609172821,0.41353708505630493,-0.023948781192302704
20,RIGHT_RING_FINGER_PIP,0.48060622811317444,0.3873615860939026,-0.036840204149484634
20,RIGHT_RING_FINGER_DIP,0.5027654767036438,0.3861285448074341,-0.04575945436954498
20,RIGHT_RING_FINGER_TIP,0.5210872292518616,0.39068955183029175,-0.05100873112678528
20,RIGHT_PINKY_MCP,0.44204089045524597,0.4416101574897766,-0.03240953013300896
20,RIGHT_PINKY_PIP,0.46274521946907043,0.43889179825782776,-0.04459890350699425
20,RIGHT_PINKY_DIP,0.47871968150138855,0.4422447085380554,-0.05039241909980774
20,RIGHT_PINKY_TIP,0.49284711480140686,0.44826024770736694,-0.05356848984956741
20,LEFT_EYE_INNER,0.5063396096229553,0.24838858842849731,-0.5256080031394958
20,LEFT_EYE,0.5174492597579956,0.24765273928642273,-0.525654673576355
20,LEFT_EYE_OUTER,0.5258001685142517,0.24785439670085907,-0.5255926847457886
20,RIGHT_EYE_INNER,0.4708734154701233,0.25081753730773926,-0.5201963186264038
20,RIGHT_EYE,0.4603976607322693,0.25106677412986755,-0.5202999711036682
20,RIGHT_EYE_OUTER,0.45264554023742676,0.25168532133102417,-0.5206616520881653
20,LEFT_EAR,0.5418541431427002,0.26844900846481323,-0.31757327914237976
20,RIGHT_EAR,0.44484129548072815,0.2706066071987152,-0.2857871651649475
20,MOUTH_LEFT,0.5110620856285095,0.34239402413368225,-0.47637972235679626
20,MOUTH_RIGHT,0.4694281220436096,0.34425556659698486,-0.4678259789943695
20,LEFT_SHOULDER,0.6165637969970703,0.5314492583274841,-0.21036545932292938
20,RIGHT_SHOULDER,0.384859561920166,0.5071192383766174,-0.18747280538082123
20,LEFT_ELBOW,0.6376196146011353,0.887097179889679,-0.2322489321231842
20,RIGHT_ELBOW,0.323020875453949,0.8427174687385559,-0.47562533617019653
20,LEFT_WRIST,0.5907369256019592,1.0954160690307617,-0.37374770641326904
20,RIGHT_WRIST,0.4085470736026764,0.5011157393455505,-0.8707042932510376
20,LEFT_PINKY,0.5875651836395264,1.2037087678909302,-0.41797319054603577
20,RIGHT_PINKY,0.44823431968688965,0.44799184799194336,-0.9597797393798828
20,LEFT_INDEX,0.5670443177223206,1.1828985214233398,-0.43150821328163147
20,RIGHT_INDEX,0.4539215564727783,0.41077882051467896,-0.9064818620681763
20,LEFT_THUMB,0.5598410367965698,1.1493241786956787,-0.38298824429512024
20,RIGHT_THUMB,0.44821611046791077,0.4317363202571869,-0.8567339181900024
20,LEFT_HIP,0.5730974674224854,1.0909596681594849,-0.021713783964514732
20,RIGHT_HIP,0.4238470196723938,1.0883876085281372,0.023099644109606743
21,LEFT_WRIST,0,0,0
21,LEFT_THUMB_CMC,0,0,0
21,LEFT_THUMB_MCP,0,0,0
21,LEFT_THUMB_IP,0,0,0
21,LEFT_THUMB_TIP,0,0,0
21,LEFT_INDEX_FINGER_MCP,0,0,0
21,LEFT_INDEX_FINGER_PIP,0,0,0
21,LEFT_INDEX_FINGER_DIP,0,0,0
21,LEFT_INDEX_FINGER_TIP,0,0,0
21,LEFT_MIDDLE_FINGER_MCP,0,0,0
21,LEFT_MIDDLE_FINGER_PIP,0,0,0
21,LEFT_MIDDLE_FINGER_DIP,0,0,0
21,LEFT_MIDDLE_FINGER_TIP,0,0,0
21,LEFT_RING_FINGER_MCP,0,0,0
21,LEFT_RING_FINGER_PIP,0,0,0
21,LEFT_RING_FINGER_DIP,0,0,0
21,LEFT_RING_FINGER_TIP,0,0,0
21,LEFT_PINKY_MCP,0,0,0
21,LEFT_PINKY_PIP,0,0,0
